price_date,brand,category,description,currency,page,0km,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
08/01/2026,VALTRA,Tractores A GENERACIÓN IV,A134 Cabinado (14.9x28/23.1x30),u$s,66,104306.0,100100.0,96100.0,92300.0,88600.0,85000.0,81600.0,78400.0,,,,,,,,
08/01/2026,VALTRA,Tractores BM,100 - 105 HP 4x4 S/LH (14.9x24/18.4x34),u$s,66,,,,,,,,,,,,,,,,33000.0
08/01/2026,VALTRA,Tractores BM,100 - 105 HP 4x4 C/LH (14.9x24/18.4x34),u$s,66,,,,,,,,,,,,,,,,35000.0
08/01/2026,VALTRA,Tractores BM,100 - 105 HP 4x4 Cabina S/LH (14.9x24/18.4x34),u$s,66,,,,,,,,,,,,,,,,40000.0
08/01/2026,VALTRA,Tractores BM,100 - 105 HP 4x4 Cabina C/LH (14.9x24/18.4x34),u$s,66,,,,,,,,,,,,,,,,42000.0
08/01/2026,VALTRA,Tractores BM,110 - 116 HP 4x4 S/LH (14.9x24/18.4x34),u$s,66,,,,,,,,,53500.0,51900.0,50300.0,48800.0,47400.0,45900.0,44600.0,43200.0
08/01/2026,VALTRA,Tractores BM,110 - 116 HP 4x4 C/LH (14.9x24/18.4x34),u$s,66,,,,,,,,,55500.0,53800.0,52200.0,50700.0,49100.0,47700.0,46200.0,44800.0
08/01/2026,VALTRA,Tractores BM,110 - 116 HP 4x4 Cabinado S/LH (14.9x24/18.4x34),u$s,66,,,,,,,,,58500.0,56700.0,55000.0,53400.0,51800.0,50200.0,48700.0,47300.0
08/01/2026,VALTRA,Tractores BM,110 - 116 HP 4x4 Cabinado C/LH (14.9x24/18.4x34),u$s,66,,,,,,,,,60500.0,58700.0,56900.0,55200.0,53600.0,52000.0,50400.0,48900.0
08/01/2026,VALTRA,Tractores BM,125i - 132 HP 4x4 S/LH (14.9x26/23.1x30),u$s,67,,,,,,,,,58000.0,56300.0,54600.0,52900.0,51300.0,49800.0,48300.0,46900.0
08/01/2026,VALTRA,Tractores BM,125i - 132 HP 4x4 C/LH (14.9x26/23.1x30),u$s,67,,,,,,,,,60000.0,58200.0,56500.0,54800.0,53100.0,51500.0,50000.0,48500.0
08/01/2026,VALTRA,Tractores BM,125i - 132 HP 4x4 Cabinado S/LH (14.9x26/23.1x30),u$s,67,,,,,,,,,61100.0,59300.0,57500.0,55800.0,54100.0,52500.0,50900.0,49400.0
08/01/2026,VALTRA,Tractores BM,125i - 132 HP 4x4 Cabinado C/LH (14.9x26/23.1x30),u$s,67,,,,,,,,,65000.0,63100.0,61200.0,59300.0,57500.0,55800.0,54100.0,52500.0
08/01/2026,VALTRA,Tractores BT,150 - 158 HP 4x4,u$s,67,132951.0,127600.0,122500.0,117600.0,112900.0,108400.0,104100.0,99900.0,85800.0,82300.0,79000.0,75900.0,72800.0,69900.0,67100.0,64500.0
08/01/2026,VALTRA,Tractores BT,170 - 178 HP 4x4,u$s,67,140650.0,135000.0,129600.0,124400.0,119500.0,114700.0,110100.0,105700.0,90700.0,87100.0,83600.0,80300.0,77100.0,74000.0,71000.0,68200.0
08/01/2026,VALTRA,Tractores BT,170 - 178 HP 4x4 con LH (20.8x38 Dual),u$s,67,151788.0,145700.0,139900.0,134300.0,128900.0,123800.0,118800.0,114100.0,97900.0,94000.0,90200.0,86600.0,83200.0,79800.0,76600.0,73600.0
08/01/2026,VALTRA,Tractores BT,170 - 178 HP 4x4 sin LH (20.8x38 Dual),u$s,67,143051.0,137300.0,131800.0,126600.0,121500.0,116600.0,112000.0,107500.0,92300.0,88600.0,85000.0,81600.0,78400.0,75200.0,72200.0,69300.0
08/01/2026,VALTRA,Tractores BT,190 - 200 HP 4x4,u$s,67,151243.0,145200.0,139400.0,133800.0,128500.0,123300.0,118400.0,113700.0,97600.0,93700.0,89900.0,86300.0,82900.0,79600.0,76400.0,73600.0
08/01/2026,VALTRA,Tractores BT,190 - 200 HP 4x4 sin LH (20.8x38 Dual),u$s,67,156701.0,150400.0,144400.0,138600.0,133100.0,127800.0,122700.0,117800.0,101100.0,97000.0,93200.0,89400.0,85900.0,82400.0,79100.0,76000.0
08/01/2026,VALTRA,Tractores BT,210 - 226 HP 4x4,u$s,67,178058.0,170900.0,164100.0,157500.0,151200.0,145200.0,139400.0,133800.0,114900.0,110300.0,105900.0,101600.0,97600.0,93700.0,89900.0,86300.0
08/01/2026,VALTRA,Tractores BT,210 - 226 HP 4x4 con LH,u$s,67,178058.0,170900.0,164100.0,157500.0,151200.0,145200.0,139400.0,133800.0,114900.0,110300.0,105900.0,101600.0,97600.0,93700.0,89900.0,86300.0
08/01/2026,VALTRA,Tractores T,T230 - 230 CV Cabinado (600/65 R28/710/70 R38),u$s,67,234233.0,224900.0,215900.0,207200.0,198900.0,191000.0,183300.0,176000.0,,,,,,,,
08/01/2026,VALTRA,Tractores T,"T230 - 230 CV Cabinado (600/65 R28/710/70 R38),c/lev.hidr.del.",u$s,67,246246.0,236400.0,226900.0,217900.0,209100.0,200800.0,192800.0,185000.0,,,,,,,,
08/01/2026,VALTRA,Tractores T,T230 - 230 CV Cabinado (600/65 R28/520/85 R42 Dual),u$s,67,239639.0,230100.0,220900.0,212000.0,203500.0,195400.0,187600.0,180100.0,,,,,,,,
08/01/2026,VALTRA,Tractores T,"T230 - 230 CV Cabinado (600/65 R28/520/85 R42 Dual),c/lev.hidr.",u$s,67,251651.0,241600.0,231900.0,222600.0,213700.0,205200.0,197000.0,189100.0,,,,,,,,
08/01/2026,VALTRA,Tractores T,T250 - 250 CV Cabinado (600/65 R28/520/85 R42 Dual),u$s,67,252251.0,242200.0,232500.0,223200.0,214200.0,205700.0,197500.0,189600.0,,,,,,,,
08/01/2026,VALTRA,Tractores T,"T250 - 250 CV Cabinado (600/65 R28/520/85 R42 Dual),c/lev.hidr.",u$s,67,240120.0,230500.0,221300.0,212400.0,203900.0,195800.0,188000.0,180400.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH,145 - 153 HP 4x4 C/LH Emb. Simple,u$s,67,,,,,,,,,,55000.0,53400.0,51800.0,50200.0,48700.0,47200.0,45800.0
08/01/2026,VALTRA,Tractores BH,145 - 153 HP 4x4 S/LH Emb. Doble (18.4x26/24.5x32),u$s,67,,,,,,,,,,55000.0,53400.0,51800.0,50200.0,48700.0,47200.0,45800.0
08/01/2026,VALTRA,Tractores BH,145 - 153 HP 4x4 C/LH Emb. Doble (18.4x26/24.5x32),u$s,68,,,,,,,,,,59000.0,57200.0,55500.0,53800.0,52200.0,50700.0,49100.0
08/01/2026,VALTRA,Tractores BH,145 - 153 HP 4x4 Cabina S/LH Emb. Doble (18.4x26/24.5x32),u$s,68,,,,,,,,,,65300.0,63300.0,61400.0,59600.0,57800.0,56100.0,54400.0
08/01/2026,VALTRA,Tractores BH,165 - 174 HP 4x4 S/LH (18.4x26/24.5x32),u$s,68,,,,,,,,,,63500.0,61600.0,59700.0,58000.0,56200.0,54500.0,52900.0
08/01/2026,VALTRA,Tractores BH,165 - 174 HP 4x4 C/LH (18.4x26/24.5x32),u$s,68,,,,,,,,,,66500.0,64500.0,62600.0,60700.0,58900.0,57100.0,55400.0
08/01/2026,VALTRA,Tractores BH,165 - 174 HP 4x4 Cabinado S/LH (18.4x26/24.5x32),u$s,68,,,,,,,,,,69000.0,66900.0,64900.0,63000.0,61100.0,59300.0,57500.0
08/01/2026,VALTRA,Tractores BH,165 - 174 HP 4x4 Cabinado C/LH (18.4x26/24.5x32),u$s,68,,,,,,,,,,73000.0,70800.0,68700.0,66600.0,64600.0,62700.0,60000.0
08/01/2026,VALTRA,Tractores BH,180 - 189 HP 4x4 S/LH Emb. Doble (16.9x30/30.5x32),u$s,68,,,,,,,,,,68500.0,66400.0,64500.0,62500.0,60600.0,58800.0,57100.0
08/01/2026,VALTRA,Tractores BH,180 - 189 HP 4x4 C/LH Emb. Simple (18.4x26/24.5x32),u$s,68,,,,,,,,,,72000.0,69800.0,67700.0,65700.0,63700.0,61800.0,60000.0
08/01/2026,VALTRA,Tractores BH,180 - 189 HP 4x4 S/LH Cabinado Emb. Doble (16.9x30/30.5x32),u$s,68,,,,,,,,,,75000.0,72800.0,70600.0,68500.0,66400.0,54400.0,52900.0
08/01/2026,VALTRA,Tractores BH,185i - 200 HP 4x4 Cabinado (16.9x30/30.5x32),u$s,68,,,,,,,,,,80000.0,77600.0,75300.0,73000.0,70800.0,68700.0,66600.0
08/01/2026,VALTRA,Tractores BH,185i - 200 HP 4x4 Cabinado (16.9x30/20.8x38 Duales),u$s,68,,,,,,,,,,80000.0,77600.0,75300.0,73000.0,70800.0,68700.0,66600.0
08/01/2026,VALTRA,Tractores BH,205i - 210 HP 4x4 Cabinado (16.9x30/30.5x32),u$s,68,,,,,,,,,,80000.0,77600.0,75300.0,73000.0,70800.0,68700.0,66600.0
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,"BH154 - 159 CV 4x4 Plataformado (18.4x26/24.5x32),C/3P.",u$s,68,102683.0,98600.0,94600.0,90800.0,87200.0,83700.0,80400.0,77200.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,BH154 - 159 CV 4x4 Cabinado (18.4x26/24.5x32),u$s,68,113124.0,108600.0,104300.0,100100.0,96100.0,92200.0,88500.0,85000.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,"BH154 - 159 CV 4x4 Cabinado (18.4x26/24.5x32),C/3P.",u$s,68,117765.0,113100.0,108500.0,104200.0,100000.0,96000.0,92200.0,88500.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,"BH174 - 179 CV 4x4 Plataformado (18.4x26/30.5x32),C/3P.",u$s,68,120781.0,116000.0,111300.0,106900.0,102600.0,98500.0,94500.0,90800.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,BH174 - 179 CV 4x4 Cabinado (18.4x26/30.5x32),u$s,68,125423.0,120400.0,115600.0,111000.0,106500.0,102300.0,98200.0,94200.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,"BH174 - 179 CV 4x4 Cabinado (18.4x26/30.5x32),C/3P.",u$s,69,130064.0,124900.0,119900.0,115100.0,110500.0,106100.0,101800.0,97700.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,"BH194 - 195 CV 4x4 Plataformado (18.4x26/30.5x32),C/3P.",u$s,69,127743.0,122600.0,117700.0,113000.0,108500.0,104200.0,100000.0,96000.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,BH194 - 195 CV 4x4 Cabinado (18.4x26/30.5x32),u$s,69,136329.0,130900.0,125600.0,120600.0,115800.0,111200.0,106700.0,102400.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,"BH194 - 195 CV 4x4 Cabinado (18.4x26/30.5x32),C/3P.",u$s,69,140970.0,135300.0,129900.0,124700.0,119700.0,114900.0,110300.0,105900.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,BH214 - 210 CV 4x4 Cabinado (18.4x26/30.5x32),u$s,69,146075.0,140200.0,134600.0,129200.0,124100.0,119100.0,114300.0,109800.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,BH214 - 210 CV 4x4 Cabinado (18.4x26/20.8x38 Dual),u$s,69,146075.0,140200.0,134600.0,129200.0,124100.0,119100.0,114300.0,109800.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,"BH214 - 210 CV 4x4 Cabinado (18.4x26/30.5x32),C/3P.",u$s,69,150252.0,144200.0,138500.0,132900.0,127600.0,122500.0,117600.0,112900.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,"BH214 - 210 CV 4x4 Cabinado (18.4x26/20.8x38 Dual),C/3P.",u$s,69,150252.0,144200.0,138500.0,132900.0,127600.0,122500.0,117600.0,112900.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,BH224 - 220 CV 4x4 Cabinado (18.4x26/30.5x32),u$s,69,157214.0,150900.0,144900.0,139100.0,133500.0,128200.0,123100.0,118100.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,BH224 - 220 CV 4x4 Cabinado (18.4x26/20.8x38 Dual),u$s,69,157670.0,151400.0,145300.0,139500.0,133900.0,128600.0,123400.0,118500.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,BH224 - 220 CV 4x4 Cabinado (600/70 R28/710/70 R38),u$s,70,174008.0,167000.0,160400.0,154000.0,147800.0,141900.0,136200.0,130800.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,"BH224 - 220 CV 4x4 Cabinado (18.4x26/30.5x32),C/3P.",u$s,70,161855.0,155400.0,149200.0,143200.0,137500.0,132000.0,126700.0,121600.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,"BH224 - 220 CV 4x4 Cabinado (18.4x26/20.8x38 Dual),C/3P.",u$s,70,162319.0,155800.0,149600.0,143600.0,137900.0,132400.0,127100.0,122000.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,"BH224 - 220 CV 4x4 Cabinado (600/70 R28/710/70 R38),C/3P.",u$s,70,178882.0,171700.0,164900.0,158300.0,151900.0,145900.0,140000.0,134400.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,Serie S3 S293 c/Piloto (600/65 R 34 710/75 R 42 Radiales Duales),u$s,70,,,,,,,,,204100.0,200000.0,196100.0,192100.0,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,S353 c/Piloto (600/65 R 34 710/75 R 42 Radiales Duales),u$s,70,,,,,,,,,235800.0,231000.0,226400.0,221900.0,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,Seria S4 S274 Cabinado (600/65 R34/710/75 R 42 Dual),u$s,70,266667.0,256000.0,245800.0,235900.0,226500.0,217400.0,208700.0,200400.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,S294 Cabinado (600/65 R34/710/75 R 42 Dual),u$s,70,278678.0,267500.0,256800.0,246600.0,236700.0,227200.0,218100.0,209400.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,S294 Cabinado (600/65 R34/710/75 R 42 Dual) c/lev.,u$s,70,290691.0,279100.0,267900.0,257200.0,246900.0,237000.0,227500.0,218400.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,S324 Cabinado (600/65 R34/710/75 R 42 Dual),u$s,70,298498.0,286600.0,275100.0,264100.0,253500.0,243400.0,233700.0,224300.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,S354 Cabinado (600/65 R34/710/75 R 42 Dual),u$s,70,318318.0,305600.0,293400.0,281600.0,270400.0,259500.0,249200.0,239200.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,S324 Cabinado (600/65 R34/710/75 R 42 Dual) c/lev.,u$s,70,330330.0,317100.0,304400.0,292300.0,280600.0,269300.0,258600.0,248200.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,S374 Cabinado (600/65 R34/710/75 R 42 Dual),u$s,71,344744.0,331000.0,317700.0,305000.0,292800.0,281100.0,269900.0,259100.0,,,,,,,,
08/01/2026,VALTRA,Tractores BH GENERACIÓN IV,S324 Cabinado (600/65 R34/710/75 R 42 Dual) c/lev.,u$s,71,356757.0,342500.0,328800.0,315600.0,303000.0,290900.0,279300.0,268100.0,,,,,,,,
08/01/2026,VALTRA,Tractores AH,A124H Cabinado Joystick (14.9x28/18.4x38) 3P,u$s,71,110108.0,105700.0,101500.0,97400.0,93500.0,89800.0,86200.0,82700.0,,,,,,,,
08/01/2026,VALTRA,Tractores AH,A124H Cabinado Joystick (14.9x28/23.1x30) 3P,u$s,71,110688.0,106300.0,102000.0,97900.0,94000.0,90300.0,86600.0,83200.0,,,,,,,,
08/01/2026,VALTRA,Tractores AH,A134H Cabinado (14.9x28/18.4x38 Dual) 3P,u$s,71,119274.0,114500.0,109900.0,105500.0,101300.0,97300.0,93400.0,89600.0,,,,,,,,
08/01/2026,VALTRA,Tractores AH,A134H Cabinado Joystick (600/65 R 38 Radial) 3P,u$s,71,119390.0,114600.0,110000.0,105600.0,101400.0,97300.0,93500.0,89700.0,,,,,,,,
08/01/2026,VASSALLI,Cosechadoras AX 7.500,350HP - 30'' 4x2 (800/65R32 / 19.5R24),u$s,71,,,,,,,,,275000.0,262000.0,249000.0,236000.0,223000.0,211500.0,200000.0,194000.0
08/01/2026,VASSALLI,Cosechadoras AX 7.500,350HP - 30'' 4x4 (800/65R32 / 19.5R24),u$s,71,,,,,,,,,291000.0,277000.0,263000.0,254000.0,245000.0,232500.0,220000.0,210500.0
08/01/2026,VASSALLI,Cosechadoras AX 7.500,350HP - 30'' 4x2 (1050/50R32 / 19.5R24),u$s,71,,,,,,,,,282000.0,267500.0,253000.0,244000.0,235000.0,,,
08/01/2026,VASSALLI,Cosechadoras AX 7.500,350HP - 30'' 4x4 (1050/50R32 / 19.5R24),u$s,71,,,,,,,,,300000.0,286000.0,272000.0,263000.0,254000.0,,,
08/01/2026,VASSALLI,Cosechadoras AX 7.500,350HP - 30'' 4x2 (Duales 20.8R38 / 19.5R24),u$s,71,,,,,,,,,275000.0,262500.0,250000.0,240000.0,230000.0,,,
08/01/2026,VASSALLI,Cosechadoras AX 7.500,350HP - 30'' 4x4 (Duales 20.8R38 / 19.5R24),u$s,71,,,,,,,,,293000.0,278500.0,264000.0,254500.0,245000.0,,,
08/01/2026,VASSALLI,Cosechadoras AX 7.500,350HP - 35'' 4x4 (800/65R32 / 19.5R24),u$s,71,,,,,,,,,291000.0,277500.0,264000.0,254500.0,245000.0,,,
08/01/2026,VASSALLI,Cosechadoras AX 7.500,350HP - 35'' 4x4 (1050/50R32 / 19.5R24),u$s,71,,,,,,,,,282000.0,267500.0,253000.0,244000.0,235000.0,,,
08/01/2026,VASSALLI,Cosechadoras AX 7.500,350HP - 35'' 4x4 (Duales 20.8R38 / 19.5R24),u$s,71,,,,,,,,,281000.0,267000.0,253000.0,244000.0,235000.0,,,
08/01/2026,VASSALLI,Cosechadoras AX 7.510,350HP - 35'' 4x4 (800/65R32 /600/55x26.5),u$s,71,,,,,,,376300.0,360200.0,344000.0,,,,,,,
08/01/2026,VASSALLI,Cosechadoras AX 7.510,350HP - 35'' 4x4 FlexiDrap (800/65R32 / 600/55x26.5),u$s,71,,,,,,,411500.0,393800.0,376000.0,,,,,,,
08/01/2026,VASSALLI,Cosechadoras AX 7.510,350HP - 35'' 4x4 (1050/50R32 / 600/65R32),u$s,71,,,,,,,,,325000.0,,,,,,,
08/01/2026,VASSALLI,Cosechadoras AX 7.510,350HP - 35'' 4x4 FlexiDrap (1050/50R32 / 600/65R32),u$s,71,,,,,,,,,352000.0,,,,,,,
08/01/2026,VASSALLI,Cosechadoras AX 7.510,350HP - 35'' 4x4 (Duales 520/85xR38/600/ 55x26.5),u$s,71,,,,,,,381200.0,364100.0,347000.0,,,,,,,
08/01/2026,VASSALLI,Cosechadoras AX 7.510,350HP - 35'' 4x4 FlexiDrap (Duales 600/55x26.5),u$s,71,,,,,,,416400.0,397700.0,379000.0,,,,,,204000.0,194500.0
08/01/2026,VASSALLI,Cosechadoras AX 7.500 Lider,284HP - 28'' 4x2 (1050/50R32 / 19.5R24),u$s,72,,,,,,,,,,,,,,,218000.0,206000.0
08/01/2026,VASSALLI,Cosechadoras AX 7.500 Lider,284HP - 28'' 4x4 (1050/50R32 / 19.5R24),u$s,72,,,,,,,,,,,,,,,198000.0,188000.0
08/01/2026,VASSALLI,Cosechadoras AX 7.500 Lider,284HP - 28'' 4x2 (Duales 20.8R38 / 19.5R24),u$s,72,,,,,,,,,,,,,,,208000.0,196000.0
08/01/2026,VASSALLI,Cosechadoras AX 7.500 Lider,284HP - 30''4x2 (30.5R32 /21Lx24),u$s,72,,,,,,,306300.0,293200.0,280000.0,266000.0,252000.0,239000.0,226000.0,214000.0,202000.0,
08/01/2026,VASSALLI,Cosechadoras AX 7.500 Lider,284HP - 30'' 4x4 (30.5R32 /21Lx24),u$s,72,,,,,,,329300.0,314700.0,300000.0,286500.0,273000.0,259000.0,245000.0,233000.0,221000.0,
08/01/2026,VASSALLI,Cosechadoras AX 7.500 Lider,284HP - 30'' 4x2 (800/65R32 / 21Lx24),u$s,72,,,,,,,308900.0,295500.0,282000.0,267500.0,253000.0,241000.0,229000.0,218500.0,208000.0,
08/01/2026,VASSALLI,Cosechadoras AX 7.500 Lider,284HP - 30'' 4x4 (800/65R32 / 21Lx24),u$s,72,,,,,,,330600.0,315300.0,300000.0,286000.0,272000.0,258500.0,245000.0,233000.0,221000.0,
08/01/2026,VASSALLI,Cosechadoras AX 7.500 Lider,284HP - 30'' 4x2 (1050/50R32 / 19.5R24),u$s,72,,,,,,,,,281000.0,267500.0,254000.0,240000.0,226000.0,222000.0,218000.0,
08/01/2026,VASSALLI,Cosechadoras AX 7.500 Lider,284HP - 30'' 4x4 (1050/50R32 / 19.5R24),u$s,72,,,,,,,,,300000.0,285000.0,270000.0,262000.0,254000.0,245000.0,236000.0,
08/01/2026,VASSALLI,Cosechadoras AX 7.500 Lider,284HP - 30'' 4x2 (Duales 520/85 X R 38/21Lx24),u$s,72,,,,,,,310500.0,296300.0,282000.0,267500.0,253000.0,241000.0,229000.0,218500.0,208000.0,
08/01/2026,VASSALLI,Cosechadoras AX 7.500 Lider,284HP - 30'' 4x4 (Duales520/85xR38/21Lx24),u$s,72,,,,,,,335600.0,320300.0,305000.0,289500.0,274000.0,262000.0,250000.0,238000.0,226000.0,
08/01/2026,VASSALLI,Cosechadoras AX 7.500 Lider,284HP - 30''FLEXIDRAP4x2 (30.5R32/ 21Lx24),u$s,72,,,,,,,334700.0,319900.0,305000.0,,,,,,,
08/01/2026,VASSALLI,Cosechadoras AX 7.500 Lider,284HP - 30'' FLEXIDRAP4x4 (30.5R32 / 21Lx24),u$s,72,,,,,,,364400.0,349700.0,335000.0,,,,,,,
08/01/2026,VASSALLI,Cosechadoras AX 7.500 Lider,284HP - 30'' FLEXIDRAP4x2 (800/65R32 / 21Lx24),u$s,72,,,,,,,338000.0,323000.0,308000.0,,,,,,,
08/01/2026,VASSALLI,Cosechadoras AX 7.500 Lider,284HP - 30'' FLEXIDRAP4x4 (800/65R32 / 21Lx24),u$s,72,,,,,,,341700.0,,,,,,,,,
08/01/2026,VASSALLI,Cosechadoras AX 7.500 Lider,284HP - 30'' FLEXIDRAP4x2 (Duales 520/85 X R38/21Lx24),u$s,72,,,,,,,341000.0,325500.0,310000.0,,,,,,,
08/01/2026,VASSALLI,Cosechadoras AX 7.500 Lider,284HP - 30'' FLEXIDRAP4x4 (Duales 520/85xR38/21Lx24),u$s,72,,,,,,,367300.0,351200.0,335000.0,,,,,,,
08/01/2026,VASSALLI,Cosechadoras 1.550EHD,280HP - 30'' 4x2 (30.5R32 / 21Lx24),u$s,72,,,,,,,241000.0,231400.0,222100.0,213200.0,204700.0,196500.0,188600.0,181100.0,173900.0,166900.0
08/01/2026,VASSALLI,Cosechadoras 1.550EHD,280HP - 30'' 4x4 (30.5R32 / 21Lx24),u$s,72,324085.0,311100.0,298700.0,286700.0,275300.0,264300.0,253700.0,243500.0,233800.0,224400.0,215500.0,206800.0,198600.0,,,
08/01/2026,VASSALLI,Cosechadoras 1.550EHD,280HP - 30'' 4x2 (1050/50R32 / 19.5R24),u$s,72,,,,,,,,,220000.0,211200.0,202800.0,,,,,
08/01/2026,VASSALLI,Cosechadoras 1.550EHD,280HP - 30'' 4x4 (1050/50R32 / 19.5R24),u$s,72,,,,,,,,,243600.0,233800.0,224500.0,,,,,
08/01/2026,VASSALLI,Cosechadoras 1.550EHD,280HP - 30'' 4x2 (800/65R32 / 21Lx24),u$s,72,296134.0,284300.0,272900.0,262000.0,251500.0,241500.0,231800.0,222500.0,213600.0,205100.0,196900.0,,,,,
08/01/2026,VASSALLI,Cosechadoras 1.550EHD,280HP - 30'' 4x4 (800/65R32 / 21Lx24),u$s,73,327835.0,314700.0,302100.0,290000.0,278400.0,267300.0,256600.0,246400.0,236500.0,227000.0,218000.0,,,,,
08/01/2026,VASSALLI,Cosechadoras 1.550EHD,280HP - 30'' 4x2 (Duales 520/85 R38/21Lx24),u$s,73,302426.0,290300.0,278700.0,267600.0,256900.0,246600.0,236700.0,227300.0,218200.0,209400.0,201100.0,,,,,
08/01/2026,VASSALLI,Cosechadoras 1.550EHD,280HP - 30'' 4x4 (Duales 520/85 R38/21Lx24),u$s,73,334128.0,320800.0,307900.0,295600.0,283800.0,272400.0,261500.0,251100.0,241000.0,231400.0,222100.0,,,,,
08/01/2026,VASSALLI,Cosechadoras 1.550EHD,280HP - 30''FLEXIDRAP 4x2 (30.5R32 / 16.9R24),u$s,73,323709.0,310800.0,298300.0,286400.0,274900.0,263900.0,253400.0,243300.0,233500.0,,,,,,,
08/01/2026,VASSALLI,Cosechadoras 1.550EHD,280HP - 30''FLEXIDRAP 4x4 (30.5R32 / 16.9R24),u$s,73,351781.0,337700.0,324200.0,311200.0,298800.0,286800.0,275400.0,264300.0,253800.0,,,,,,,
08/01/2026,VASSALLI,Cosechadoras 1.550EHD,280HP - 30'' FLEXIDRAP 4x2 (800/65R32 / 16.9R24),u$s,73,327460.0,314400.0,301800.0,289700.0,278100.0,267000.0,256300.0,246100.0,236200.0,,,,,,,
08/01/2026,VASSALLI,Cosechadoras 1.550EHD,280HP - 30'' FLEXIDRAP 4x4 (800/65R32 /21Lx24),u$s,73,359162.0,344800.0,331000.0,317800.0,305100.0,292900.0,281100.0,269900.0,259100.0,,,,,,,
08/01/2026,VASSALLI,Cosechadoras 1.550EHD,280HP - 30'' FLEXIDRAP 4x2 (Duales 520/85 R38/21Lx24),u$s,73,333753.0,320400.0,307600.0,295300.0,283500.0,272100.0,261200.0,250800.0,240800.0,,,,,,,
08/01/2026,VASSALLI,Cosechadoras 1.550EHD,280HP - 30'' FLEXIDRAP 4x4 (Duales 520/85 R38/21Lx24),u$s,73,361824.0,347400.0,333500.0,320100.0,307300.0,295000.0,283200.0,271900.0,261000.0,,,,,,,
08/01/2026,VASSALLI,Cosechadoras 1.300E,250HP - 25'' 4x2 (30.5R32 / 16.9R24),u$s,73,,,,,,,,,,,,,143000.0,136500.0,130000.0,123000.0
08/01/2026,VASSALLI,Cosechadoras 1.300E,250HP - 25'' 4x4 (30.5R32 / 16.9R24),u$s,73,,,,,,,,,,,,,156000.0,149000.0,142000.0,135000.0
08/01/2026,VASSALLI,Cosechadoras 1.300E,250HP - 25'' 4x2 (800/65R32 / 16.9R24),u$s,73,,,,,,,,,,,,,142000.0,135500.0,129000.0,122500.0
08/01/2026,VASSALLI,Cosechadoras 1.300E,250HP - 25'' 4x4 (800/65R32 / 16.9R24),u$s,73,,,,,,,,,,,,,156000.0,149000.0,142000.0,135500.0
08/01/2026,VASSALLI,Cosechadoras 1.300E,250HP - 25'' 4x2 (Duales 20.8R38 / 16.9R24),u$s,73,,,,,,,,,,,,,148000.0,141000.0,134000.0,127500.0
08/01/2026,VASSALLI,Cosechadoras 1.300E,250HP - 25'' 4x4 (Duales 20.8R38 / 16.9R24),u$s,73,,,,,,,,,,,,,160000.0,153500.0,147000.0,139500.0
08/01/2026,VASSALLI,Cosechadoras V,760 330HP-390HP - 30'' 4x2 (800/65R32/21Lx24),u$s,73,350362.0,336300.0,322900.0,310000.0,297600.0,285700.0,,,,,,,,,,
